"","fec_ini_cdto2","fec_ini_cdto","rgo_edad","rgo_limite","B_activo","cdtos","clientes","cap_ini","cap_act","sdo_act","pgos_totales","pgos_sucursal","pgos_banco","pgos_otrocanal"
"9489","15-11-2018",2018-11-16,"25-34","(5000+]","Inactivo",4,4,15268,0,0,15268,15268,0,0
"9490","15-11-2018",2018-11-16,"25-34","1000-","Inactivo",6,6,4240.16,0,0,4359.29,4359.29,0,0
"9491","15-11-2018",2018-11-16,"35+","(1000-2000]","Inactivo",42,40,49243.78,0,0,51011.45,50433.85,0,0
"9492","15-11-2018",2018-11-16,"35+","(2000-5000]","Inactivo",59,51,135799.66,0,0,142257.33,136893.76,0,0
"9493","15-11-2018",2018-11-16,"35+","(5000+]","Inactivo",15,11,50812.04,0,0,50963.12,50963.12,0,0
"9494","15-11-2018",2018-11-16,"35+","1000-","Inactivo",12,11,7552.64,0,0,7646.56,7646.56,0,0
"9495","15-11-2018",2018-11-17,"18-24","(1000-2000]","Inactivo",1,1,1200,0,0,1200,1200,0,0
"9496","15-11-2018",2018-11-17,"18-24","(2000-5000]","Inactivo",2,2,4671.4,0,0,5240.1,3509.38,0,0
"9497","15-11-2018",2018-11-17,"18-24","1000-","Inactivo",1,1,706.44,0,0,706.44,706.44,0,0
"9498","15-11-2018",2018-11-17,"25-34","(1000-2000]","Inactivo",25,20,22163.87,0,0,22877.13,22742.63,0,0
"9499","15-11-2018",2018-11-17,"25-34","(2000-5000]","Inactivo",17,16,34628.38,0,0,35610.08,35610.08,0,0
"9500","15-11-2018",2018-11-17,"25-34","(5000+]","Inactivo",5,5,23225.68,0,0,23335.93,23335.93,0,0
"9501","15-11-2018",2018-11-17,"25-34","1000-","Inactivo",12,12,9553.04,0,0,9901.2,9901.2,0,0
"9502","15-11-2018",2018-11-17,"35+","(1000-2000]","Inactivo",54,49,68216.66,0,0,69152.74,69152.74,0,0
"9503","15-11-2018",2018-11-17,"35+","(2000-5000]","Activo",2,2,4782.2,4301.56,9080.1,979,0,0,0
"9504","15-11-2018",2018-11-17,"35+","(2000-5000]","Inactivo",58,45,117565,0,0,120188.94,117170.17,0,0
"9505","15-11-2018",2018-11-17,"35+","(5000+]","Inactivo",22,20,96795.78,0,0,97306.98,97306.98,0,0
"9506","15-11-2018",2018-11-17,"35+","1000-","Inactivo",14,14,11069.64,0,0,11509.32,11509.32,0,0
"9507","15-11-2018",2018-11-18,"18-24","(1000-2000]","Inactivo",3,3,2694.76,0,0,2816.89,2816.89,0,0
"9508","15-11-2018",2018-11-18,"18-24","1000-","Inactivo",1,1,846.16,0,0,852.08,852.08,0,0
"9509","15-11-2018",2018-11-18,"25-34","(1000-2000]","Activo",1,1,1578,433.07,1879.29,2022,1422,0,0
"9510","15-11-2018",2018-11-18,"25-34","(1000-2000]","Inactivo",28,25,29987.12,0,0,30813.63,30646.84,0,0
"9511","15-11-2018",2018-11-18,"25-34","(2000-5000]","Inactivo",24,18,46402.17,0,0,47629.89,47390.89,0,0
"9512","15-11-2018",2018-11-18,"25-34","(5000+]","Inactivo",5,4,15579.3,0,0,17457.19,17457.19,0,0
"9513","15-11-2018",2018-11-18,"25-34","1000-","Inactivo",6,6,4595.36,0,0,4615.66,4418.08,0,0
"9514","15-11-2018",2018-11-18,"35+","(1000-2000]","Inactivo",62,55,75216.98,0,0,77203.22,76515.67,0,0
"9515","15-11-2018",2018-11-18,"35+","(2000-5000]","Inactivo",38,35,100138.2,0,0,101057.61,101057.61,0,0
